number,ticker,cap,name,industry,sector
364,CRVL,6.27B,CorVel Corporation,Insurance Brokers,Financials
365,ETSY,6.26B,"Etsy, Inc.",Internet Retail,Consumer Discretionary
366,LFUS,6.24B,"Littelfuse, Inc.",Electronic Components,Technology
367,NOVT,6.23B,Novanta Inc.,Scientific & Technical Instruments,Technology
368,UMBF,6.23B,UMB Financial Corporation,Banks - Regional,Financials
369,CORT,6.18B,Corcept Therapeutics Incorporated,Biotechnology,Healthcare
370,OLLI,6.17B,"Ollie's Bargain Outlet Holdings, Inc.",Discount Stores,Consumer Staples
371,WFRD,6.13B,Weatherford International plc,Oil & Gas Equipment & Services,Energy
372,ACIW,6.12B,"ACI Worldwide, Inc.",Software - Infrastructure,Technology
373,MMSI,6.11B,"Merit Medical Systems, Inc.",Medical Instruments & Supplies,Healthcare
374,FFIN,6.11B,"First Financial Bankshares, Inc.",Banks - Regional,Financials
375,HALO,6.08B,"Halozyme Therapeutics, Inc.",Biotechnology,Healthcare
376,RMBS,6.06B,Rambus Inc.,Semiconductors,Technology
377,SAIC,6.05B,Science Applications International Corporation,Information Technology Services,Technology
378,RDNT,6.03B,"RadNet, Inc.",Diagnostics & Research,Healthcare
379,STRL,6.03B,"Sterling Infrastructure, Inc.",Engineering & Construction,Industrials
380,VLY,6.02B,Valley National Bancorp,Banks - Regional,Financials
381,SIGI,6.00B,"Selective Insurance Group, Inc.",Insurance - Property & Casualty,Financials
382,LITE,5.99B,Lumentum Holdings Inc.,Communication Equipment,Technology
383,BPMC,5.96B,Blueprint Medicines Corporation,Biotechnology,Healthcare
384,BCPC,5.94B,Balchem Corporation,Specialty Chemicals,Materials
385,CYTK,5.93B,"Cytokinetics, Incorporated",Biotechnology,Healthcare
386,SLM,5.92B,SLM Corporation,Credit Services,Financials
387,CHX,5.89B,ChampionX Corporation,Oil & Gas Equipment & Services,Energy
388,NXT,5.88B,Nextracker Inc.,Solar,Technology
389,CACC,5.88B,Credit Acceptance Corporation,Credit Services,Financials
390,REYN,5.86B,Reynolds Consumer Products Inc.,Packaging & Containers,Consumer Discretionary
391,UBSI,5.84B,"United Bankshares, Inc.",Banks - Regional,Financials
392,VKTX,5.79B,"Viking Therapeutics, Inc.",Biotechnology,Healthcare
393,CRUS,5.78B,"Cirrus Logic, Inc.",Semiconductors,Technology
394,OZK,5.73B,Bank OZK,Banks - Regional,Financials
395,QLYS,5.72B,"Qualys, Inc.",Software - Infrastructure,Technology
396,BWIN,5.71B,"The Baldwin Insurance Group, Inc.",Insurance Brokers,Financials
397,VIRT,5.69B,"Virtu Financial, Inc.",Capital Markets,Financials
398,VRNS,5.64B,"Varonis Systems, Inc.",Software - Infrastructure,Technology
399,IEP,5.63B,Icahn Enterprises L.P.,Oil & Gas Refining & Marketing,Energy
400,IONS,5.60B,"Ionis Pharmaceuticals, Inc.",Biotechnology,Healthcare
401,KRYS,5.60B,"Krystal Biotech, Inc.",Biotechnology,Healthcare
402,IESC,5.59B,"IES Holdings, Inc.",Engineering & Construction,Industrials
403,BZ,5.52B,Kanzhun Limited,Internet Content & Information,Communication Services
404,PI,5.48B,"Impinj, Inc.",Communication Equipment,Technology
405,ACT,5.43B,"Enact Holdings, Inc.",Insurance - Specialty,Financials
406,AVAV,5.41B,"AeroVironment, Inc.",Aerospace & Defense,Industrials
407,RNA,5.38B,"Avidity Biosciences, Inc.",Biotechnology,Healthcare
408,PECO,5.36B,"Phillips Edison & Company, Inc.",REIT - Retail,Real Estate
409,ITRI,5.35B,"Itron, Inc.",Scientific & Technical Instruments,Technology
410,ROAD,5.34B,"Construction Partners, Inc.",Engineering & Construction,Industrials
411,WAY,5.33B,Waystar Holding Corp.,Health Information Services,Healthcare
412,TSEM,5.32B,Tower Semiconductor Ltd.,Semiconductors,Technology
413,RRR,5.31B,"Red Rock Resorts, Inc.",Resorts & Casinos,Consumer Discretionary
414,NXST,5.29B,"Nexstar Media Group, Inc.",Broadcasting,Communication Services
415,PRCT,5.29B,PROCEPT BioRobotics Corporation,Medical Devices,Healthcare
416,SRAD,5.26B,Sportradar Group AG,Software - Application,Technology
417,QFIN,5.26B,"Qifu Technology, Inc.",Credit Services,Financials
418,HWC,5.25B,Hancock Whitney Corporation,Banks - Regional,Financials
419,CRNX,5.20B,"Crinetics Pharmaceuticals, Inc.",Biotechnology,Healthcare
420,LANC,5.20B,Lancaster Colony Corporation,Packaged Foods,Consumer Staples
421,BBIO,5.14B,"BridgeBio Pharma, Inc.",Biotechnology,Healthcare
422,TENB,5.13B,"Tenable Holdings, Inc.",Software - Infrastructure,Technology
423,NVMI,5.12B,Nova Ltd.,Semiconductor Equipment & Materials,Technology
424,EXPO,5.09B,"Exponent, Inc.",Engineering & Construction,Industrials
425,ADMA,5.08B,"ADMA Biologics, Inc.",Biotechnology,Healthcare
426,CORZ,5.06B,"Core Scientific, Inc.",Software - Infrastructure,Technology
427,FELE,5.04B,"Franklin Electric Co., Inc.",Specialty Industrial Machinery,Industrials
428,FIVE,5.04B,"Five Below, Inc.",Specialty Retail,Consumer Discretionary
429,COLM,5.04B,Columbia Sportswear Company,Apparel Manufacturing,Consumer Discretionary
430,SITM,5.03B,SiTime Corporation,Semiconductors,Technology
431,WRD,5.01B,WeRide Inc.,Information Technology Services,Technology
432,FRSH,4.98B,Freshworks Inc.,Software - Application,Technology
433,RUSHA,4.97B,"Rush Enterprises, Inc.",Auto & Truck Dealerships,Consumer Discretionary
434,TGTX,4.97B,"TG Therapeutics, Inc.",Biotechnology,Healthcare
435,TLX,4.95B,Telix Pharmaceuticals Limited,-,-
436,NSIT,4.92B,"Insight Enterprises, Inc.",Electronics & Computer Distribution,Technology
437,IDCC,4.91B,"InterDigital, Inc.",Software - Application,Technology
438,LBTYB,4.91B,Liberty Global Ltd.,Telecom Services,Communication Services
439,RUSHB,4.88B,"Rush Enterprises, Inc.",Auto & Truck Dealerships,Consumer Discretionary
440,NCNO,4.88B,"nCino, Inc.",Software - Application,Technology
441,LBTYA,4.84B,Liberty Global Ltd.,Telecom Services,Communication Services
442,ACLX,4.83B,"Arcellx, Inc.",Biotechnology,Healthcare
443,FCFS,4.83B,"FirstCash Holdings, Inc.",Credit Services,Financials
444,LBTYK,4.83B,Liberty Global Ltd.,Telecom Services,Communication Services
445,LOPE,4.83B,"Grand Canyon Education, Inc.",Education & Training Services,Consumer Staples
446,AVT,4.80B,"Avnet, Inc.",Electronics & Computer Distribution,Technology
447,ESGR,4.77B,Enstar Group Limited,Insurance - Diversified,Financials
448,ALKS,4.75B,Alkermes plc,Drug Manufacturers - Specialty & Generic,Healthcare
449,CALM,4.73B,"Cal-Maine Foods, Inc.",Farm Products,Consumer Staples
450,AXSM,4.73B,"Axsome Therapeutics, Inc.",Biotechnology,Healthcare
451,BGC,4.68B,"BGC Group, Inc.",Capital Markets,Financials
452,EEFT,4.68B,"Euronet Worldwide, Inc.",Software - Infrastructure,Technology
453,IBOC,4.67B,International Bancshares Corporation,Banks - Regional,Financials
454,GSHD,4.67B,"Goosehead Insurance, Inc",Insurance - Diversified,Financials
455,FIZZ,4.65B,National Beverage Corp.,Beverages - Non-Alcoholic,Consumer Staples
456,INTA,4.64B,"Intapp, Inc.",Software - Application,Technology
457,VCTR,4.62B,"Victory Capital Holdings, Inc.",Asset Management,Financials
458,SKYW,4.61B,"SkyWest, Inc.",Airlines,Industrials
459,TIGO,4.56B,Millicom International Cellular S.A.,Telecom Services,Communication Services
460,FTDR,4.51B,"Frontdoor, Inc.",Personal Services,Consumer Discretionary
461,IPAR,4.43B,"Interparfums, Inc.",Household & Personal Products,Consumer Staples
462,AEIS,4.42B,"Advanced Energy Industries, Inc.",Electrical Equipment & Parts,Industrials
463,PAGP,4.39B,"Plains GP Holdings, L.P.",Oil & Gas Midstream,Energy
464,SBRA,4.38B,"Sabra Health Care REIT, Inc.",REIT - Healthcare Facilities,Real Estate
465,GH,4.37B,"Guardant Health, Inc.",Diagnostics & Research,Healthcare
466,PLXS,4.37B,Plexus Corp.,Electronic Components,Technology
467,CLBT,4.36B,Cellebrite DI Ltd.,Software - Infrastructure,Technology
468,RARE,4.35B,Ultragenyx Pharmaceutical Inc.,Biotechnology,Healthcare
469,BLKB,4.34B,"Blackbaud, Inc.",Software - Application,Technology
470,DORM,4.32B,"Dorman Products, Inc.",Auto Parts,Consumer Discretionary
471,CVCO,4.32B,"Cavco Industries, Inc.",Residential Construction,Consumer Discretionary
472,SANM,4.31B,Sanmina Corporation,Electronic Components,Technology
473,GLNG,4.31B,Golar LNG Limited,Oil & Gas Midstream,Energy
474,CRSP,4.30B,CRISPR Therapeutics AG,Biotechnology,Healthcare
475,BANF,4.24B,BancFirst Corporation,Banks - Regional,Financials
476,ALKT,4.24B,"Alkami Technology, Inc.",Software - Application,Technology
477,FLNC,4.24B,"Fluence Energy, Inc.",Utilities - Renewable,Utilities
478,USLM,4.23B,"United States Lime & Minerals, Inc.",Building Materials,Materials
479,IAC,4.19B,IAC Inc.,Internet Content & Information,Communication Services
480,TCBI,4.14B,"Texas Capital Bancshares, Inc.",Banks - Regional,Financials
481,ICUI,4.11B,"ICU Medical, Inc.",Medical Instruments & Supplies,Healthcare
482,ALGM,4.11B,"Allegro MicroSystems, Inc.",Semiconductors,Technology
483,GBDC,4.06B,"Golub Capital BDC, Inc.",Asset Management,Financials
484,RELY,4.06B,"Remitly Global, Inc.",Software - Infrastructure,Technology
485,TFSL,4.05B,TFS Financial Corporation,Banks - Regional,Financials
486,SMTC,4.02B,Semtech Corporation,Semiconductors,Technology
487,BRZE,4.02B,"Braze, Inc.",Software - Application,Technology
488,RIOT,4.01B,"Riot Platforms, Inc.",Capital Markets,Financials
489,FULT,4.00B,Fulton Financial Corporation,Banks - Regional,Financials
490,NWL,4.00B,Newell Brands Inc.,Household & Personal Products,Consumer Staples
491,SMPL,3.99B,The Simply Good Foods Company,Packaged Foods,Consumer Staples
492,KTOS,3.99B,"Kratos Defense & Security Solutions, Inc.",Aerospace & Defense,Industrials
493,OPCH,3.98B,"Option Care Health, Inc.",Medical Care Facilities,Healthcare
494,APLS,3.97B,"Apellis Pharmaceuticals, Inc.",Biotechnology,Healthcare
495,VRRM,3.95B,Verra Mobility Corporation,Infrastructure Operations,Industrials
496,IMVT,3.95B,"Immunovant, Inc.",Biotechnology,Healthcare
497,CCOI,3.94B,"Cogent Communications Holdings, Inc.",Telecom Services,Communication Services
498,BL,3.92B,"BlackLine, Inc.",Software - Application,Technology
499,PAYO,3.90B,Payoneer Global Inc.,Software - Infrastructure,Technology
500,WDFC,3.88B,WD-40 Company,Specialty Chemicals,Materials
501,XRAY,3.88B,DENTSPLY SIRONA Inc.,Medical Instruments & Supplies,Healthcare
502,POWI,3.87B,"Power Integrations, Inc.",Semiconductors,Technology
503,CLSK,3.86B,"CleanSpark, Inc.",Capital Markets,Financials
504,ACVA,3.85B,ACV Auctions Inc.,Auto & Truck Dealerships,Consumer Discretionary
505,EBC,3.84B,"Eastern Bankshares, Inc.",Banks - Regional,Financials
506,CATY,3.83B,Cathay General Bancorp,Banks - Regional,Financials
507,CAR,3.82B,"Avis Budget Group, Inc.",Rental & Leasing Services,Industrials
508,AGYS,3.80B,"Agilysys, Inc.",Software - Application,Technology
509,MGEE,3.79B,"MGE Energy, Inc.",Utilities - Regulated Electric,Utilities
510,WEN,3.79B,The Wendy's Company,Restaurants,Consumer Discretionary
511,SHC,3.77B,Sotera Health Company,Diagnostics & Research,Healthcare
512,NMRK,3.77B,"Newmark Group, Inc.",Real Estate Services,Real Estate
513,URBN,3.73B,"Urban Outfitters, Inc.",Apparel Retail,Consumer Discretionary
514,ZI,3.73B,ZoomInfo Technologies Inc.,Software - Application,Technology
515,DOOO,3.72B,BRP Inc.,Recreational Vehicles,Consumer Discretionary
516,CARG,3.72B,"CarGurus, Inc.",Auto & Truck Dealerships,Consumer Discretionary
517,ACHC,3.71B,"Acadia Healthcare Company, Inc.",Medical Care Facilities,Healthcare
518,FIBK,3.71B,"First Interstate BancSystem, Inc.",Banks - Regional,Financials
519,RYTM,3.68B,"Rhythm Pharmaceuticals, Inc.",Biotechnology,Healthcare
520,ARLP,3.66B,"Alliance Resource Partners, L.P.",Thermal Coal,Energy
521,PTON,3.65B,"Peloton Interactive, Inc.",Leisure,Consumer Discretionary
522,GDS,3.64B,GDS Holdings Limited,Information Technology Services,Technology
523,SLAB,3.64B,Silicon Laboratories Inc.,Semiconductors,Technology
524,ALVO,3.62B,Alvotech,Drug Manufacturers - Specialty & Generic,Healthcare
525,FHB,3.60B,"First Hawaiian, Inc.",Banks - Regional,Financials
526,WSFS,3.60B,WSFS Financial Corporation,Banks - Regional,Financials
527,FROG,3.57B,JFrog Ltd.,Software - Application,Technology
528,ATAT,3.57B,Atour Lifestyle Holdings Limited,Lodging,Consumer Discretionary
529,SRRK,3.53B,Scholar Rock Holding Corporation,Biotechnology,Healthcare
530,DNLI,3.53B,Denali Therapeutics Inc.,Biotechnology,Healthcare
531,PCH,3.52B,PotlatchDeltic Corporation,REIT - Specialty,Real Estate
532,IBRX,3.51B,"ImmunityBio, Inc.",Biotechnology,Healthcare
533,NWE,3.50B,"NorthWestern Energy Group, Inc.",Utilities - Regulated Electric,Utilities
534,ASO,3.48B,"Academy Sports and Outdoors, Inc.",Specialty Retail,Consumer Discretionary
535,FA,3.43B,First Advantage Corporation,Specialty Business Services,Industrials
536,OTTR,3.43B,Otter Tail Corporation,Utilities - Diversified,Utilities
537,AVPT,3.42B,"AvePoint, Inc.",Software - Infrastructure,Technology
538,MLTX,3.42B,MoonLake Immunotherapeutics,Biotechnology,Healthcare
539,IRDM,3.41B,Iridium Communications Inc.,Telecom Services,Communication Services
540,IPGP,3.41B,IPG Photonics Corporation,Semiconductor Equipment & Materials,Technology
541,JJSF,3.38B,J&J Snack Foods Corp.,Packaged Foods,Consumer Staples
542,POWL,3.37B,"Powell Industries, Inc.",Electrical Equipment & Parts,Industrials
543,PTEN,3.36B,"Patterson-UTI Energy, Inc.",Oil & Gas Drilling,Energy
544,CVBF,3.35B,CVB Financial Corp.,Banks - Regional,Financials
545,SNEX,3.34B,StoneX Group Inc.,Capital Markets,Financials
546,NEOG,3.32B,Neogen Corporation,Diagnostics & Research,Healthcare
547,PTCT,3.32B,"PTC Therapeutics, Inc.",Biotechnology,Healthcare
548,BTSG,3.31B,"BrightSpring Health Services, Inc.",Health Information Services,Healthcare
549,AGIO,3.28B,"Agios Pharmaceuticals, Inc.",Biotechnology,Healthcare
550,SHOO,3.28B,"Steven Madden, Ltd.",Footwear & Accessories,Consumer Discretionary
551,SNRE,3.27B,Sunrise Communications AG,Other,-
552,PYCR,3.27B,"Paycor HCM, Inc.",Software - Application,Technology
553,HUBG,3.26B,"Hub Group, Inc.",Integrated Freight & Logistics,Industrials
554,CAMT,3.25B,Camtek Ltd.,Semiconductor Equipment & Materials,Technology
555,VRNA,3.25B,Verona Pharma plc,Biotechnology,Healthcare
556,DLO,3.24B,DLocal Limited,Software - Infrastructure,Technology
557,STNE,3.23B,StoneCo Ltd.,Software - Infrastructure,Technology
558,PLTK,3.21B,Playtika Holding Corp.,Electronic Gaming & Multimedia,Communication Services
559,ALRM,3.21B,"Alarm.com Holdings, Inc.",Software - Application,Technology
560,SYNA,3.20B,Synaptics Incorporated,Semiconductors,Technology
561,FORM,3.19B,"FormFactor, Inc.",Semiconductor Equipment & Materials,Technology
562,INDB,3.19B,Independent Bank Corp.,Banks - Regional,Financials
563,VCYT,3.19B,"Veracyte, Inc.",Diagnostics & Research,Healthcare
564,XENE,3.18B,Xenon Pharmaceuticals Inc.,Biotechnology,Healthcare
565,PENN,3.17B,"PENN Entertainment, Inc.",Resorts & Casinos,Consumer Discretionary
566,NMIH,3.17B,"NMI Holdings, Inc.",Insurance - Specialty,Financials
567,LIF,3.16B,"Life360, Inc.",Software - Application,Technology
568,PATK,3.15B,"Patrick Industries, Inc.","Furnishings, Fixtures & Appliances",Consumer Discretionary
569,OMAB,3.15B,"Grupo Aeroportuario del Centro Norte, S.A.B. de C.V.",Airports & Air Services,Industrials
570,BHF,3.14B,"Brighthouse Financial, Inc.",Insurance - Life,Financials
571,SFNC,3.12B,Simmons First National Corporation,Banks - Regional,Financials
572,MRUS,3.11B,Merus N.V.,Biotechnology,Healthcare
573,MEOH,3.10B,Methanex Corporation,Chemicals,Materials
574,FIVN,3.08B,"Five9, Inc.",Software - Infrastructure,Technology
575,DIOD,3.07B,Diodes Incorporated,Semiconductors,Technology
576,WAFD,3.07B,"WaFd, Inc.",Banks - Regional,Financials
577,KYMR,3.05B,"Kymera Therapeutics, Inc.",Biotechnology,Healthcare
578,EWTX,3.03B,"Edgewise Therapeutics, Inc.",Biotechnology,Healthcare
579,HCM,3.03B,HUTCHMED (China) Limited,Drug Manufacturers - Specialty & Generic,Healthcare
580,PRGS,3.00B,Progress Software Corporation,Software - Infrastructure,Technology
581,DYN,3.00B,"Dyne Therapeutics, Inc.",Biotechnology,Healthcare
582,VERA,2.99B,"Vera Therapeutics, Inc.",Biotechnology,Healthcare
583,IOSP,2.99B,Innospec Inc.,Specialty Chemicals,Materials
584,MGRC,2.98B,McGrath RentCorp,Rental & Leasing Services,Industrials
585,AMED,2.98B,"Amedisys, Inc.",Medical Care Facilities,Healthcare
586,LAUR,2.97B,"Laureate Education, Inc.",Education & Training Services,Consumer Staples
587,SOUN,2.97B,"SoundHound AI, Inc.",Software - Application,Technology
588,HTLF,2.96B,"Heartland Financial USA, Inc.",Banks - Regional,Financials
589,SGRY,2.96B,"Surgery Partners, Inc.",Medical Care Facilities,Healthcare
590,SWTX,2.93B,"SpringWorks Therapeutics, Inc.",Biotechnology,Healthcare
591,LFST,2.91B,"LifeStance Health Group, Inc.",Medical Care Facilities,Healthcare
592,FOLD,2.90B,"Amicus Therapeutics, Inc.",Biotechnology,Healthcare
593,CNXC,2.90B,Concentrix Corporation,Information Technology Services,Technology
594,FFBC,2.90B,First Financial Bancorp.,Banks - Regional,Financials
595,NARI,2.90B,"Inari Medical, Inc.",Medical Devices,Healthcare
596,VCEL,2.89B,Vericel Corporation,Biotechnology,Healthcare
597,TBBK,2.89B,"The Bancorp, Inc.",Banks - Regional,Financials
598,GT,2.89B,The Goodyear Tire & Rubber Company,Auto Parts,Consumer Discretionary
599,PLMR,2.89B,"Palomar Holdings, Inc.",Insurance - Property & Casualty,Financials
600,FLYW,2.86B,Flywire Corporation,Software - Infrastructure,Technology
601,LOT,2.84B,Lotus Technology Inc.,Auto Manufacturers,Consumer Discretionary
602,HWKN,2.83B,"Hawkins, Inc.",Specialty Chemicals,Materials
603,IOVA,2.83B,"Iovance Biotherapeutics, Inc.",Biotechnology,Healthcare
604,OSIS,2.82B,"OSI Systems, Inc.",Electronic Components,Technology
605,LIVN,2.81B,LivaNova PLC,Medical Devices,Healthcare
606,PPBI,2.81B,"Pacific Premier Bancorp, Inc.",Banks - Regional,Financials
607,DRVN,2.80B,Driven Brands Holdings Inc.,Auto & Truck Dealerships,Consumer Discretionary
608,APPN,2.79B,Appian Corporation,Software - Infrastructure,Technology
609,IBTX,2.79B,"Independent Bank Group, Inc.",Banks - Regional,Financials
610,AMBA,2.78B,"Ambarella, Inc.",Semiconductor Equipment & Materials,Technology
